9994 number of different values for Phone Number

values   counts
762498506369    1
973665920678    1
338746087120    1
570417399482    1
293199783646    1
314136535828    1
454533084964    1
546144769840    1
615243177801    1
852384687982    1
958438535506    1
11807704842     1
712707693773    1
435425806138    1
382671095594    1
283387445029    1
741486724946    1
646185164617    1
573809987395    1
256062979869    1
639348985886    1
252378453886    1
983030988605    1
978140233381    1
986573244437    1
684092051156    1
169044176823    1
591161290727    1
777038069486    1
50669041572     1
749999299559    1
713327208398    1
75001352083     1
306868574120    1
91898615696     1
292624782772    1
253997879179    1
710045325477    1
304630913845    1
21201500044     1
109189521281    1
405832138629    1
985128512955    1
634614710245    1
13659764652     1
361113114600    1
125974802383    1
618185416201    1
248558149537    1
833293319118    1
632256727026    1
961287225301    1
619519238129    1
114660982709    1
615911958146    1
373113266537    1
460437360256    1
609263106036    1
409769519006    1
942664476704    1
876797724650    1
396683340893    1
44227325783     1
348366546806    1
659296972583    1
543120011095    1
931636027145    1
125443523681    1
887871657473    1
586582630518    1
245865650998    1
364471005047    1
10447198088     1
519923095392    1
686067234580    1
355394942098    1
892296752959    1
571531783959    1
789074816783    1
635107723168    1
516067813324    1
212672616296    1
397080790874    1
358494811996    1
63944327253     1
7465955207      1
209924269982    1
191234658195    1
427904204725    1
507737448377    1
368389654442    1
268264511328    1
494532652871    1
716996751151    1
319294711646    1
101778513777    1
959741652759    1
56287125361     1
935613665870    1
201831319234    1
43942680097     1
334118237692    1
190826532363    1
609600523875    1
179027334704    1
793782251135    1
203862179381    1
529886575372    1
649972577876    1
454927189546    1
644236877393    1
295366048902    1
941204223604    1
912180526717    1
829695501942    1
384505927224    1
561879942738    1
380591666933    1
386155937341    1
139653850678    1
312137430540    1
539319201303    1
218863701555    1
95165854067     1
19416961801     1
656357418246    1
557072539593    1
426924086896    1
890025553447    1
644195984034    1
390064705043    1
260072760870    1
379266321947    1
51877094642     1
982306166488    1
984820725340    1
662070908512    1
942445356614    1
145444738560    1
57741757963     1
743763519006    1
326463869045    1
62592521704     1
177406942713    1
419371218396    1
606010981805    1
620244895138    1
831946775945    1
993627552559    1
731465569712    1
181675971287    1
388419397070    1
389096369615    1
489695948521    1
3518947151      1
265693405038    1
94221002198     1
248842530247    1
431866381762    1
861036297621    1
605982832052    1
362195870688    1
983832467064    1
292570893867    1
99700303098     1
628272850510    1
623426025036    1
501961940537    1
322440705572    1
874447786921    1
638510609460    1
308794613209    1
894068546961    1
8226739704      1
486288795086    1
365834405468    1
962901319218    1
913795677741    1
79329398339     1
611820207765    1
516961891988    1
4873176754      1
781316755179    1
536960493198    1
766294841885    1
394628652673    1
79026570914     1
943090822855    1
652266392353    1
760341163727    1
824436809465    1
727279836913    1
985683928790    1
159140351667    1
116549248363    1
233043158662    1
356981196055    1
154699605670    1
800293857297    1
955575623385    1
602250542180    1
386231271165    1
564698189671    1
770157615471    1
535740860607    1
995984791224    1
983675489979    1
759003931233    1
759543686814    1
961832035197    1
812061783708    1
659799144076    1
621856834225    1
321153111704    1
275098619547    1
451465100941    1
180414763138    1
603292241619    1
385437134439    1
832937050072    1
224820170355    1
738415132221    1
683254144553    1
156230038118    1
515823318620    1
290820286078    1
964654327342    1
797991579143    1
466938517898    1
395920252537    1
251425230411    1
262074353896    1
748508231172    1
298961307250    1
989378641469    1
203525686874    1
619133158946    1
35392978014     1
286173916751    1
23011085939     1
871564672757    1
17557644966     1
119777369729    1
121707478661    1
111884910213    1
944068257518    1
449705637556    1
96622767758     1
71385742965     1
494971339028    1
590341963325    1
286249831504    1
178869388898    1
81108268668     1
628983709245    1
474359004149    1
818185947152    1
251687703302    1
732660357489    1
749539537458    1
520717494794    1
955229251173    1
230107306289    1
343033309192    1
703862233465    1
992931426644    1
964159883603    1
288816193814    1
817956494554    1
134630912276    1
317429933065    1
642899659091    1
502210591051    1
424629349121    1
200066816257    1
595746498203    1
837077162329    1
27685663676     1
376957901153    1
132266664278    1
440949098859    1
66523455830     1
96503029700     1
858024481556    1
51324180809     1
466795624829    1
953017772327    1
373502710032    1
855277603115    1
725688981777    1
420475466100    1
655379347725    1
823950453023    1
43838982103     1
324834826521    1
65837549843     1
36671498519     1
2639819273      1
900316332170    1
46816713535     1
795711697068    1
854696882316    1
17462412704     1
381510045001    1
336610388175    1
366789748122    1
697177441743    1
342012649782    1
326764421318    1
643371530389    1
230123466948    1
677741086867    1
427059329261    1
44533089809     1
834578628805    1
893437558938    1
66203289843     1
637103599804    1
855063562395    1
999422799529    1
400270954784    1
622152397124    1
271273811605    1
858411899241    1
693113674073    1
193993498910    1
487299934527    1
999291322738    1
952191256939    1
559558613313    1
455995048138    1
399413137616    1
114130120419    1
659009140917    1
918913782064    1
351849926421    1
458766408041    1
57595060654     1
841773996497    1
863445567947    1
421431359612    1
92435560976     1
239356750263    1
495353495954    1
613913879022    1
787006075388    1
772908597698    1
372143257997    1
112803058088    1
111771318163    1
726144641527    1
786650972666    1
455182435095    1
523578975188    1
987836926403    1
823024466413    1
345557005610    1
534244284358    1
340680391149    1
581038293386    1
442475694114    1
860355889571    1
726561473333    1
294367972554    1
72356140335     1
234861173209    1
789604474154    1
939647338963    1
964126423501    1
743926305785    1
684898318837    1
795738036961    1
86129557938     1
150246816141    1
334766834883    1
352986366650    1
248173143066    1
612030062201    1
584411943216    1
923524822945    1
510148217163    1
693499177279    1
600640999720    1
357414797634    1
164342509940    1
746324650447    1
395879781585    1
97986716014     1
644966459695    1
479357794645    1
410255778126    1
567164240162    1
605433338137    1
99930749309     1
857822363930    1
253357042023    1
267396182405    1
272851620232    1
737562481088    1
820896292887    1
36772579723     1
144643121566    1
895434602981    1
274083105171    1
694770829787    1
763631124946    1
818740734423    1
767600730590    1
234165838238    1
387577412418    1
183518603671    1
95288471924     1
688816873606    1
765500274829    1
766810544787    1
783684376689    1
973594044487    1
184929194016    1
705451692128    1
185932754980    1
53366104118     1
196199367581    1
586542520425    1
303156779006    1
783347009603    1
582473025643    1
612944154720    1
834780414018    1
723827210357    1
187969845301    1
956104773744    1
644694089814    1
406552825880    1
328257267743    1
793129377894    1
505703088775    1
304917827696    1
657895274525    1
913072914490    1
84893315140     1
245199539653    1
850312927518    1
326415902831    1
162251427866    1
609354883086    1
909875587119    1
238626844887    1
85716189258     1
284654979171    1
297065433187    1
83473306392     1
629691267157    1
152895546367    1
751795388418    1
654339231266    1
436559988673    1
131227399126    1
694384253353    1
873403022841    1
97976021304     1
338064400330    1
771188561843    1
324301982325    1
823644178911    1
147157626868    1
96848611305     1
917987923851    1
32122890205     1
710731593615    1
744349214605    1
832788367289    1
531932448713    1
198874746848    1
827785404655    1
598463756223    1
199515838489    1
393752011553    1
65049853426     1
186989076510    1
508551020594    1
494529910833    1
258181666841    1
739194310736    1
671875064627    1
506496899129    1
348103153705    1
163333212179    1
567408043965    1
727382902697    1
782539389195    1
59713978450     1
489689196655    1
982908539040    1
846070504032    1
158225584288    1
906582511832    1
427007469727    1
79622844580     1
389365325958    1
559142308075    1
943646904520    1
996355756240    1
318073757878    1
169560889521    1
620965452009    1
516785641633    1
123070496914    1
55787927052     1
432082981032    1
594118654173    1
893981493467    1
515992477349    1
781233973223    1
735028936930    1
343608061465    1
780578156692    1
923512304525    1
847832209301    1
672192950404    1
904514293920    1
844701379311    1
545497692413    1
64456483014     1
686552311951    1
704877574381    1
4026885523      1
859137315032    1
936878860503    1
396448424086    1
513683348098    1
981637576171    1
364008585341    1
490279309400    1
171487977673    1
252787253840    1
993100556319    1
458589096774    1
673416935632    1
815623338045    1
843130064896    1
293063606338    1
905344690407    1
288859546997    1
29226809437     1
268440207426    1
477710174315    1
670526844948    1
458536349804    1
556723228696    1
555721732148    1
31995453558     1
690254209062    1
462682358295    1
930521684193    1
651421827266    1
696173533401    1
136617820298    1
82306185357     1
393519603886    1
272089217181    1
669129610968    1
432429008945    1
466392422473    1
500354539590    1
712254855209    1
294984050754    1
976639594504    1
318914721885    1
959852513699    1
248529184675    1
747838224773    1
813072419651    1
400514573062    1
471228879632    1
175280888625    1
558883131136    1
847847263043    1
488171645735    1
252161002243    1
274832591619    1
734305393497    1
800377334599    1
86141127443     1
232107094796    1
912985224060    1
649470356319    1
803630263119    1
860866247541    1
992938274261    1
390784310017    1
643403895773    1
197896837945    1
133577153353    1
364631665519    1
81758540546     1
98460537672     1
579523234563    1
922563476309    1
358255670036    1
899302452606    1
453834273548    1
792029496170    1
696835207207    1
653390091128    1
592678599541    1
787796495211    1
869126980426    1
194304533254    1
280887087187    1
805502850696    1
637456675476    1
328135219905    1
669699623595    1
383169501897    1
741074846386    1
831746497153    1
424390997266    1
281582480127    1
485821690596    1
669690948446    1
886595392176    1
822802946697    1
982612638598    1
817402641037    1
13663087311     1
929022642855    1
551558122123    1
96537234147     1
413762247385    1
313159590606    1
703102466749    1
52576043969     1
727569301923    1
858699451722    1
467673690932    1
150986541600    1
104273827799    1
589074266813    1
913330936       1
496540263118    1
716483078823    1
474566456004    1
580542202564    1
883370523542    1
110408008418    1
984846428831    1
857091175204    1
216618587009    1
498494137016    1
835137289205    1
615707198426    1
497654142008    1
607172279261    1
439302527913    1
894995359230    1
653111395290    1
8878378678      1
959081518273    1
122140181407    1
776989387319    1
804694873452    1
183223618459    1
99131281771     1
573578273742    1
477236163516    1
331540022499    1
33819931548     1
13584421792     1
878457992132    1
788429498429    1
503753569156    1
973958546378    1
278197602061    1
224806276003    1
889417017431    1
456343161731    1
694416952291    1
209759093674    1
138837273426    1
160854778814    1
500639538065    1
681047243749    1
289271391110    1
694796631029    1
6203461173      1
752741526495    1
170732092309    1
191106843482    1
4693565129      1
238737052536    1
268067414910    1
626469649231    1
286449722238    1
274736169612    1
590597331737    1
628379152171    1
916378579667    1
414509036468    1
996810008416    1
250145528649    1
806466482089    1
490039415656    1
962310460192    1
592471627549    1
711495925553    1
307055864647    1
761682983741    1
473288434526    1
219711758757    1
771543565274    1
600454592462    1
932184602245    1
324534424408    1
418218079052    1
497165615938    1
346422199122    1
885078473778    1
171182979941    1
472281269058    1
302275182387    1
267546191624    1
286856665937    1
821954366259    1
212869548915    1
893417502048    1
840694565539    1
903554572692    1
491206353454    1
431873430032    1
520033647133    1
673638380455    1
10687857470     1
542446154276    1
655557894742    1
791867374149    1
480221625088    1
332560127474    1
544819102250    1
382664028290    1
433366749728    1
442727238179    1
590145110602    1
717683263405    1
358569376293    1
57550131258     1
807001049723    1
511689421340    1
772624778595    1
508813866064    1
613704986147    1
16395614781     1
326570448697    1
355992670736    1
177974850092    1
820123308648    1
799450788386    1
96500165183     1
694203304547    1
953408318047    1
707902578154    1
330290940427    1
45976452785     1
438251919897    1
870875148588    1
649918754415    1
738084998431    1
792535588556    1
476387090954    1
318281934700    1
421241672152    1
589594046892    1
97245852140     1
878520797571    1
625776767404    1
645826464171    1
928417350250    1
228881480133    1
212366254534    1
770998071684    1
851994339775    1
69525324242     1
807858710919    1
440030151003    1
154050163196    1
872443588333    1
882675358089    1
269424863727    1
963813968499    1
456771303937    1
608333093305    1
58636456440     1
411860058578    1
479672422945    1
193929968109    1
292029616600    1
802566947242    1
364811588647    1
550344488502    1
495108327399    1
32675615216     1
557368997556    1
850074421651    1
295529091680    1
881850370595    1
371655426794    1
742818239192    1
283565912764    1
812254182085    1
542659738277    1
543142693547    1
308433244575    1
621476737573    1
317058198237    1
227261983383    1
831701451490    1
981178442494    1
415644426212    1
386277178021    1
664846367429    1
349580782255    1
965518172918    1
172691739280    1
432454185644    1
448890407595    1
955518755534    1
463539767955    1
447658717940    1
516855104130    1
698843919084    1
392964971153    1
863847210825    1
573357586000    1
596576333941    1
343596561433    1
8497502897      1
994568925916    1
122848150903    1
719000585136    1
367487943703    1
491457186451    1
962821984984    1
324177161497    1
714914267858    1
446163995259    1
297149594229    1
582561413669    1
502970344030    1
656448875055    1
191925690998    1
858181763459    1
182021239372    1
884103373374    1
835373099575    1
221813110150    1
108868282975    1
920351670842    1
900649593383    1
507530935172    1
665939186176    1
900847055396    1
86218021441     1
425155482200    1
694676233584    1
240626520688    1
324527641160    1
756125657639    1
846267841798    1
449578785353    1
787049425447    1
895128689169    1
152843655785    1
505919978061    1
485600862798    1
231016688239    1
37363575415     1
484265483037    1
706957085219    1
167187581539    1
162306869923    1
91240772196     1
876275613578    1
236526733221    1
12502930385     1
447935370497    1
815385484439    1
550282117962    1
183318258991    1
279167800601    1
533788208390    1
703355628902    1
140668382502    1
459962574087    1
968592022832    1
523112412429    1
700539010428    1
666716869985    1
111371612990    1
187168777700    1
120102276394    1
616430101012    1
413687620879    1
244788196701    1
283050602471    1
286381890928    1
406664015222    1
440371774827    1
930837890363    1
294565700983    1
321185518961    1
694607533722    1
836605429043    1
891952707798    1
595099597046    1
391590543239    1
562400267530    1
478354716029    1
370259184994    1
408877517703    1
8671442245      1
451906839927    1
80193296314     1
305657515266    1
267613807935    1
848719709339    1
153374827799    1
382360231208    1
17388213548     1
282847275021    1
311656494373    1
820798971040    1
233641776513    1
240140905710    1
998181908689    1
741946217604    1
542445490465    1
751085395906    1
440355033297    1
8279672079      1
392962235592    1
332090160325    1
904755275247    1
853381875051    1
291163984425    1
625493118274    1
642964290539    1
241070789889    1
879022165370    1
671700876628    1
185334782568    1
355426309425    1
480154459424    1
253576905995    1
794865177929    1
149683655416    1
441854610722    1
161437905336    1
334455856424    1
178017904517    1
820939554132    1
136731399505    1
212461863550    1
717657050418    1
762056057762    1
302316576144    1
835499115987    1
67733679542     1
287338337681    1
704693286397    1
237531524534    1
983208203737    1
947154529734    1
624212772893    1
34334031268     1
512649751966    1
637699837567    1
753157469685    1
316180589801    1
502322148773    1
524326631380    1
53933821362     1
349383653636    1
539495834652    1
651794728435    1
818132172633    1
718893411718    1
444650264033    1
387609001468    1
94744839643     1
132046130626    1
612303558011    1
772155179171    1
172513984227    1
466407116274    1
215546355160    1
111939024333    1
513208794500    1
938396452307    1
398651223341    1
285393599932    1
190312168844    1
359069680971    1
135453123967    1
46146088221     1
811411242276    1
625412447311    1
529555207244    1
955937978434    1
959005560201    1
830457058577    1
963148508446    1
343697003953    1
698674330940    1
197972821371    1
185759198590    1
56885280108     1
804500258100    1
283375939984    1
837311253762    1
527963755841    1
221705235814    1
108239469964    1
159954683283    1
278426000824    1
638459540957    1
837841948502    1
283434585751    1
740215387589    1
874729416183    1
847040232662    1
923339627951    1
869613723112    1
64641106793     1
568189017544    1
579218083274    1
717742687707    1
167137051734    1
948113628648    1
701585349808    1
189329715953    1
255634017474    1
833383994457    1
67557143621     1
340024812217    1
560321369089    1
47080550089     1
800094770356    1
149721114377    1
645538204786    1
751446524021    1
95445734147     1
760062180460    1
440416621569    1
300251663378    1
815590546389    1
458169975835    1
696497063038    1
987536725081    1
208721200219    1
797835871259    1
561092074439    1
935438496499    1
234173082750    1
104449002766    1
423757352018    1
16522101859     1
555411252255    1
430704730530    1
563806178330    1
45260907615     1
524565527652    1
411588895863    1
827306121317    1
878610154547    1
331193582699    1
581529887759    1
648783961088    1
606285790316    1
459395337234    1
692500966174    1
675297702664    1
399114781739    1
521540361272    1
370734423080    1
727291802553    1
236670737376    1
181602429978    1
216545614816    1
663077467186    1
677719317137    1
540530181067    1
171485062435    1
718296064836    1
821049699246    1
576849609651    1
61990657000     1
263066609235    1
299251639       1
334173743135    1
136548117523    1
470169584699    1
24459389990     1
372113560585    1
732654468212    1
939227165773    1
328976145464    1
932972518512    1
336080950885    1
497234904099    1
275385865273    1
715491161157    1
117184074777    1
380473762879    1
60858889388     1
670054231733    1
907344880743    1
454790286418    1
758917006387    1
715197303576    1
719480022247    1
858265054430    1
113881060529    1
351661425811    1
495961047004    1
947321154774    1
985986514116    1
90086202776     1
470171000116    1
221620993212    1
436264880154    1
727316413668    1
383421236355    1
932669508802    1
925770493126    1
419662388376    1
390983519370    1
841746474207    1
133214051504    1
634643799176    1
614550286185    1
66794573018     1
762851376260    1
467070110391    1
536112016614    1
394773169403    1
555903759509    1
741503300741    1
258093202636    1
774858589323    1
527723879664    1
191991762138    1
557085770891    1
904607876259    1
955351391812    1
415220053237    1
813245016809    1
205766828558    1
495376186080    1
465195010121    1
845791091936    1
94824313973     1
125219435758    1
273820330780    1
154725424232    1
568703550523    1
316987573331    1
367073915494    1
713831062768    1
457014744129    1
69881059103     1
935003820352    1
603544988726    1
518573928864    1
56078064241     1
150247324796    1
922512566067    1
255217276057    1
453557603506    1
307247004836    1
685446603152    1
242096190653    1
493059526552    1
244327860794    1
254631423414    1
213961043086    1
171238002832    1
714997357760    1
609245936852    1
509479953184    1
779923158229    1
986850689219    1
447634037944    1
723011531997    1
654130724036    1
197295577400    1
47750170785     1
518763671019    1
823104616261    1
425579026201    1
927297957710    1
115442734889    1
694083851290    1
448723142443    1
309211443006    1
745584414538    1
291724549944    1
444647333688    1
294510235450    1
600348397394    1
321341769523    1
897699247997    1
747268385184    1
325506432820    1
999951908708    1
865043756877    1
7141068586      1
201089072956    1
709387874174    1
148816299859    1
358354806491    1
401715001459    1
533453428084    1
363696987920    1
508707125564    1
469676650254    1
397725521689    1
883651206992    1
805328312169    1
179579041149    1
361177892635    1
770642286441    1
960255696704    1
623155410789    1
811506763603    1
932424626022    1
253060435802    1
809125994120    1
628509433504    1
506425667294    1
933313031822    1
268433872577    1
360209972980    1
38562589317     1
949653186231    1
507386048238    1
768191143760    1
23360925398     1
388910575358    1
741519161495    1
555413137039    1
381192447311    1
805936617105    1
304209977064    1
684390053541    1
349916298948    1
290899158735    1
773858492223    1
340819042080    1
62926594982     1
73567856204     1
353297606359    1
960967364242    1
889378764445    1
502510257859    1
162334469205    1
703061699231    1
415611139781    1
939270876462    1
760909776555    1
542737643213    1
536575735810    1
68327778980     1
917177980713    1
68220024653     1
590628554870    1
534795463705    1
305605080973    1
997407150612    1
35014272943     1
432961583206    1
595566215148    1
560292968421    1
684480964649    1
745625011061    1
882320177141    1
122580277137    1
151990601720    1
207353666958    1
853214250601    1
235279250642    1
840916214003    1
2843371415      1
813840756718    1
886821992405    1
969039148950    1
756877487480    1
715918464897    1
812047511438    1
299065016300    1
614584620966    1
619015005727    1
516835446778    1
956100528043    1
422569917857    1
529705862286    1
890024900199    1
675862982542    1
448931448715    1
255826471253    1
345416955797    1
686324500467    1
235833112342    1
876050406076    1
806790698769    1
300728704832    1
138421995387    1
192162103164    1
462060456730    1
865383171843    1
146117060471    1
957211168522    1
145640704055    1
261568142821    1
464478478020    1
469252728663    1
591784441629    1
456755459949    1
520665281029    1
81884004188     1
800632190733    1
841407135623    1
818347484321    1
572736004861    1
913098536709    1
456842155810    1
608323819465    1
629912797124    1
424406955965    1
637286258625    1
184886837148    1
625048451021    1
893039377668    1
36120271455     1
780054298404    1
936853712915    1
632324245299    1
32363300731     1
254590848874    1
815662505768    1
978036113156    1
374427227873    1
165611472603    1
88311834551     1
757657936041    1
926122941881    1
874231991874    1
119250503211    1
388887533065    1
445042728464    1
124469706284    1
60096605734     1
47889221147     1
15188303376     1
873387594566    1
968160375926    1
48195464550     1
552476858694    1
243939504065    1
692476364499    1
752274540099    1
136253632038    1
86384104993     1
438838326813    1
601923524201    1
134324584004    1
563750421977    1
453711656573    1
12468977220     1
858431658856    1
455160184436    1
959535406672    1
258851446304    1
8758197820      1
749404780141    1
964819572297    1
187602810413    1
300426420186    1
358452782623    1
252280874543    1
760101047882    1
419639470014    1
226185944273    1
953207545224    1
632853534137    1
791781404918    1
405695993281    1
522909951447    1
103201304038    1
294378198314    1
857370997001    1
319047441856    1
175207161368    1
412912451028    1
932215381542    1
281200839285    1
806143440317    1
950853590814    1
318484800488    1
926708379062    1
971179721547    1
581422798257    1
396135598550    1
724934135202    1
196273141277    1
579011302985    1
68210947752     1
929800896100    1
443823158837    1
671682365003    1
397644664362    1
219483115034    1
717678286417    1
606392795807    1
794392071586    1
951350958306    1
565139076541    1
125540775413    1
864984444318    1
101598455367    1
434757009020    1
255847358760    1
797622105797    1
114173967363    1
312303659011    1
762034708216    1
921980391370    1
155912285838    1
208173532803    1
294105521848    1
4358807192      1
703500891869    1
411457099449    1
389950371725    1
952964124410    1
290505787059    1
807089667788    1
186054790810    1
592569933942    1
78396192402     1
890069444303    1
622276431163    1
952297158341    1
18507981630     1
690511171218    1
136445798095    1
470372456073    1
339016371866    1
101866000204    1
356598312606    1
157939793572    1
826188591332    1
948118478583    1
117310407976    1
573042444019    1
998074760900    1
500609049268    1
258820316848    1
952116020963    1
922023108320    1
751346820615    1
413156601430    1
672648965312    1
518447025746    1
624208377381    1
636846342757    1
609255810607    1
913608196453    1
818698722872    1
717791422007    1
199146849344    1
229710505543    1
828675817020    1
630011512339    1
29044573787     1
345925936767    1
44692135504     1
282125095128    1
815752441390    1
360141086296    1
779295739380    1
319577282129    1
679099707078    1
889277097711    1
674738117156    1
375479532634    1
485292963517    1
482338571963    1
770087307006    1
310653615780    1
429540461578    1
469092610120    1
840851115546    1
580004189753    1
20599099002     1
630899533375    1
126995875451    1
729828643769    1
315234999240    1
538422574036    1
207034278191    1
824331641215    1
853018423677    1
433880731945    1
67628380445     1
68227322786     1
471777143086    1
984823173452    1
701864151362    1
841595965249    1
115823239455    1
310137059636    1
120887185665    1
987185739071    1
225127168209    1
910234309884    1
357969367329    1
827478004033    1
799481127336    1
644156183624    1
379707355397    1
657112492406    1
793786782240    1
939614308698    1
465900902656    1
466264506627    1
409430185713    1
784712440168    1
483406663945    1
429114550144    1
345815834887    1
177400118361    1
301323964949    1
661671072097    1
686409019955    1
748389380477    1
290396596518    1
529670182682    1
410006601597    1
654607077521    1
188752351473    1
931951279086    1
308635816129    1
889050294406    1
706883848370    1
33741623155     1
385182320882    1
770878068903    1
816287591856    1
366413648113    1
403790326009    1
437466527972    1
910067411348    1
375081031928    1
72697751942     1
399292717280    1
36631269601     1
521166407898    1
289659654345    1
732095310014    1
905887531371    1
842679709853    1
276874537182    1
313975429336    1
303811959000    1
963009792138    1
651450753659    1
969757108358    1
404920944858    1
653342447800    1
964619485315    1
798925162674    1
956092174465    1
911539340977    1
276150417612    1
92396233015     1
405980813829    1
381915545835    1
251896930695    1
680296073706    1
150310748864    1
422507168147    1
773631857120    1
509626761627    1
112564689296    1
212696070532    1
684108163542    1
330516748999    1
131278840215    1
95661095324     1
682247344601    1
276739355061    1
405528715711    1
705224950219    1
214850150807    1
985406817825    1
789078888945    1
416077955483    1
696977109501    1
861505210786    1
826959605056    1
761198868892    1
116374395940    1
329421666788    1
47534207429     1
672652198851    1
509700299136    1
469239212430    1
658561452538    1
261475975595    1
103651858872    1
63154260191     1
565342409201    1
660716128738    1
208814406036    1
565364481097    1
516015745406    1
421820925641    1
